name,DFT-per,GCN-per
MEKBAH_FSR_relaxed,2.950512886,3.45426321
UFOLIN_FSR_relaxed,2.544914961,2.901957989
BOGXIF_FSR_relaxed,2.600636005,2.515707254
DAQSOD_FSR_relaxed,2.210756063,1.230828047
HEHBAZ01_FSR_relaxed,3.183969021,2.973485708
CIDLOS_FSR_relaxed,1.855111957,2.159315586
PIKYOA_FSR_relaxed,3.633550882,3.08755064
PEQVIR_FSR_relaxed,2.368000984,2.634552479
GOJHOD_FSR_relaxed,2.261136055,2.449083805
NENSAD_FSR_relaxed,3.082721949,3.054534435
PARHEW_FSR_relaxed,3.229196072,3.38001895
XECFUI_FSR_relaxed,2.243948936,2.276044846
LACJAC_freeONLY_relaxed,3.285868883,3.302872896
VUWZEV_FSR_relaxed,3.899996996,3.931563616
RORVOM_FSR_relaxed,0.427787006,0.734114051
GUPBEZ01_FSR_relaxed,2.0884161,2.265695333
LINSAF_FSR_relaxed,2.420979977,2.903936386
ECUYAE_FSR_relaxed,2.893750906,3.077795029
HEBROX_FSR_relaxed,0.499875993,0.703331828
HIGLIU_FSR_relaxed,2.568610907,2.196914434
FENTAW_FSR_relaxed,2.715545893,2.990523338
GIYKAB_FSR_relaxed,4.502886772,4.217306614
YOCSEQ_FSR_relaxed,3.11647892,3.112400532
FIPMIB_FSR_relaxed,2.893795967,2.788802147
KOTDEE_FSR_relaxed,4.183503151,4.333549976
JAVNIE_freeONLY_relaxed,0.575762987,0.488853812
IXENOQ_FSR_relaxed,3.739412069,4.052597046
YOTCAM_FSR_relaxed,2.519769907,1.443796158
QUSRIG_FSR_relaxed,3.168170929,2.795600891
EMINEU_FSR_relaxed,4.62274313,4.026320457
PUQFAJ_FSR_relaxed,1.760710955,2.373016119
PIGPUQ01_FSR_relaxed,3.989438057,4.74420166
ROYJIA_FSR_relaxed,0.326727986,0.514304876
FODGUC_FSR_relaxed,0.864688993,0.84832108
AGARUW_freeONLY_relaxed,3.697216034,3.292737007
TUTQAB_FSR_relaxed,2.908740044,2.843302727
QUBPUY_FSR_relaxed,2.270967007,1.834357858
WAPYOD_FSR_relaxed,2.941493034,2.81672883
FONYOY_FSR_relaxed,1.975672007,2.162694693
NOPXUN_FSR_relaxed,3.188173056,2.753063917
GUPCUQ02_FSR_relaxed,2.257879972,2.567956686
FIRBOX02_FSR_relaxed,1.257061958,1.137241244
UMOTEW_FSR_relaxed,4.128612041,3.725945234
FIJFAG_FSR_relaxed,4.265575886,4.386334419
LABHII_FSR_relaxed,2.955672979,2.805475712
FUQVOF_FSR_relaxed,0.738416016,0.662854433
ABIXAM_FSR_relaxed,2.847376108,2.39280653
NIZMEQ_FSR_relaxed,2.679219007,2.938363075
OHALAL_FSR_relaxed,3.531646013,3.305137634
HOBGAH_freeONLY_relaxed,0.860246003,1.214848876
BEKVOD_FSR_relaxed,3.484880924,2.777908564
FOBGOT_FSR_relaxed,0.833891988,0.643434763
AVAWAX_FSR_relaxed,2.390863895,2.689868927
SIMZOD02_FSR_relaxed,2.92477107,3.098808765
WENBEW_FSR_relaxed,2.964380026,1.784452796
FOXSAN_FSR_relaxed,2.146704912,2.388993502
COKPOJ_FSR_relaxed,0.181565002,0.332391977
EGUNUR_FSR_relaxed,0.583172977,0.786359906
NEXRAM_FSR_relaxed,4.106788158,4.534021378
XECWIN_FSR_relaxed,0.178799003,0.462492824
INICPB01_FSR_relaxed,2.931169033,2.860612869
EPIXIL_FSR_relaxed,0.958078027,1.013032317
IPADEI_FSR_relaxed,2.698200941,2.565161467
CAQNEQ_FSR_relaxed,2.807286024,3.023084641
IFEQIV_SL_relaxed,2.462568998,2.346399307
TEQQOV_FSR_relaxed,2.798387051,2.764261484
NAXVOY02_FSR_relaxed,4.894758224,4.653285027
DUJWIP_FSR_relaxed,3.587769032,3.127450466
ANABUN_FSR_relaxed,2.612848997,2.696267605
IKEBUV01_FSR_relaxed,0.852882981,0.65525341
PEVJOQ_freeONLY_relaxed,3.033071041,3.053023338
GAJCAX_FSR_relaxed,0.728941023,0.826067328
YAMLIK_FSR_relaxed,0.490539014,0.399075389
ERINIC11_FSR_relaxed,3.077671051,2.947373867
GADDEX_FSR_relaxed,3.458592892,3.107260942
QAVWAN_freeONLY_relaxed,2.369043112,2.004487753
NUZHIB_FSR_relaxed,2.730001926,3.585484028
OTAVOV_FSR_relaxed,0.003537,1.783115625
NERDUM_FSR_relaxed,2.487970114,1.866731167
DISYOU01_FSR_relaxed,0.843223989,0.778653622
ARUCUN_freeONLY_relaxed,0.015749,0.975211859
GIZXOD_FSR_relaxed,1.935392022,2.326831341
EZUSAV_FSR_relaxed,3.236704111,3.248524666
CUWNEO_FSR_relaxed,2.078699112,2.074935913
XAHFEU_FSR_relaxed,2.667872906,2.773200274
SEGDAL_FSR_relaxed,3.024276972,3.119548321
BAKHOM_FSR_relaxed,3.432756901,3.738111258
AYOXOD_FSR_relaxed,0.495000005,0.744799018
DIQJOF08_FSR_relaxed,1.984352946,1.163294315
RACZIG_FSR_relaxed,2.176503897,2.364270449
LEDKAH_FSR_relaxed,2.492444038,2.774942398
KOZZOQ_FSR_relaxed,1.317857981,1.474507809
KHPHAL02_FSR_relaxed,3.415159941,3.213238239
VUDYEB_FSR_relaxed,0.807429016,0.818728209
QEPBEV_FSR_relaxed,2.529601097,2.294045925
XULNOJ_FSR_relaxed,1.482259989,1.421670318
FELQUL_FSR_relaxed,2.661674976,1.699620962
AHISAN_FSR_relaxed,2.013819933,2.311207533
IJAZIC_FSR_relaxed,3.95896101,2.74376893
BOWQEK_FSR_relaxed,3.008928061,3.024799824
KUZHAQ_FSR_relaxed,5.219989777,5.200120926
GOTZOH_FSR_relaxed,0.835476995,0.796287537
XEMBUN_FSR_relaxed,1.317217946,2.102866411
RUWKUR_FSR_relaxed,2.143857002,2.184465885
ASUQIO_FSR_relaxed,2.572455883,2.573327541
INIBIR_FSR_relaxed,2.796992064,3.037713051
NIFNIB_FSR_relaxed,0.652327001,0.384891391
ANABAT_FSR_relaxed,2.593890905,2.721536398
ECIVAN_FSR_relaxed,2.840061903,2.035603762
ZILTAR_FSR_relaxed,2.348917961,2.54944706
CUTDUS_FSR_relaxed,1.749533057,2.498674393
RUQGAN_FSR_relaxed,1.041458011,0.786681056
JAVMEY_FSR_relaxed,2.906424999,3.090027332
XAKNED_FSR_relaxed,1.263834953,1.112833261
PUNFIO_FSR_relaxed,2.82663703,2.942423105
CUGFOB_FSR_relaxed,3.553256989,3.368605852
ICAGOK_freeONLY_relaxed,0.820537984,0.580601931
MILKUN01_FSR_relaxed,4.268002033,4.074905872
TIHCIY_FSR_relaxed,0.688980997,0.706849337
JOCPIB_FSR_relaxed,0.148067996,0.797742367
TEBZEF_FSR_relaxed,1.203683972,1.172551155
SARKON01_FSR_relaxed,1.116358995,0.610182047
UNINOV_FSR_relaxed,2.326931,2.155162334
HIYNUZ_FSR_relaxed,3.881597042,3.66272521
SIXWON_FSR_relaxed,2.548238039,2.948074818
WOKSEW_FSR_relaxed,3.83357811,3.954037905
FATKES_freeONLY_relaxed,3.033287048,3.137686729
PODNAY_FSR_relaxed,0.361918002,0.502872825
EYEGEV_FSR_relaxed,3.120996952,3.00301218
GIHHEN_FSR_relaxed,2.277322054,2.359321356
EDICUQ_FSR_relaxed,1.925763965,1.927558303
VIVSIE_FSR_relaxed,2.189423084,2.279371977
FODGUB02_FSR_relaxed,2.767977953,3.028671265
YOXJIG_FSR_relaxed,3.501636982,3.427076817
CUXTOG_FSR_relaxed,1.844498992,2.118826151
OSOGIO_FSR_relaxed,1.872668982,2.188083172
FAYNAV_FSR_relaxed,1.974787951,2.300930023
MEQGOF_FSR_relaxed,0.342997015,0.381503344
QUMFOV_FSR_relaxed,0.328413993,0.422253013
QATXOA_FSR_relaxed,2.467470884,2.2895751
DIDDIE_FSR_relaxed,1.108064055,1.053606033
DUWRUJ_FSR_relaxed,2.74604702,2.838376522
MOTSET_FSR_relaxed,2.35749507,2.25646472
RERRUC_FSR_relaxed,1.917106032,2.158168316
NAHMAL11_FSR_relaxed,3.01411891,3.323580742
PONSEQ_FSR_relaxed,4.01883316,4.194644928
NAWXOZ_FSR_relaxed,3.731713057,3.939547539
FOCZOO_FSR_relaxed,2.939424038,2.443699837
XALTEK_freeONLY_relaxed,0.094584003,0.444056749
ECINEM_FSR_relaxed,0.593706012,0.523947477
IHOFOC_FSR_relaxed,1.990990996,2.002598763
OKONOT_FSR_relaxed,1.395843983,0.842412591
ABIVOY_FSR_relaxed,3.08355093,3.154086113
JUKROY_FSR_relaxed,1.919070959,2.495238781
UKAPUS_FSR_relaxed,2.937482119,3.097541809
POSXED_FSR_relaxed,2.982470036,2.65875411
EDOREU01_FSR_relaxed,0.687964976,0.490314245
MEHTAX_FSR_relaxed,2.917005062,2.532082081
DEDKEE_FSR_relaxed,4.801434994,4.755748749
FETDUE_FSR_relaxed,3.198376894,2.739282608
YEXVOP_FSR_relaxed,3.06110096,2.792097807
NALFEN_FSR_relaxed,3.047007084,2.630640268
UDULEM_FSR_relaxed,0.51018101,0.445037127
BEGJIH_FSR_relaxed,2.646218061,2.819153786
FIHYOM_FSR_relaxed,2.940547943,2.831133842
IDUDES_FSR_relaxed,0.236411005,0.526671171
GOTNUA01_FSR_relaxed,2.730818987,2.359791517
NUJREQ_FSR_relaxed,2.614263058,2.757144928
FIQFUH_FSR_relaxed,0.906346023,0.617421865
XEBMIA_FSR_relaxed,1.005573988,1.134695411
GIKRAV_FSR_relaxed,1.722344995,1.348935485
SIWCIM_FSR_relaxed,1.872316003,2.140201092
GIPBOZ_FSR_relaxed,2.196237087,2.415791273
EBOKUB_FSR_relaxed,2.217443943,1.533661604
UDOKIH_FSR_relaxed,0.442063004,0.513275981
FAYDAN_FSR_relaxed,1.573133945,1.874624729
MENMAU_FSR_relaxed,2.556932926,2.36545682
CEHXIY_FSR_relaxed,0.364419997,0.435519218
ODEQAP01_FSR_relaxed,2.847446918,2.832871914
BECKAY_FSR_relaxed,1.703484058,0.348400354
GARSUP_FSR_relaxed,5.157526016,4.801154137
CETMEW_FSR_relaxed,0.337410003,0.43466413
QUVLAW_FSR_relaxed,2.747526884,2.329965353
MINBEQ_FSR_relaxed,2.739324093,2.945414543
OWOPUN_FSR_relaxed,0.216177002,0.389003396
EHOQOH01_FSR_relaxed,1.272492051,1.027329683
CUYJIQ_FSR_relaxed,2.009949923,2.280254841
TASDAU_FSR_relaxed,1.228291988,0.613902569
WOSMUP_FSR_relaxed,3.064270973,2.867361307
EDOVIC_FSR_relaxed,2.112255096,1.821316481
LIFWUT_FSR_relaxed,3.161595106,3.058279037
QERWAL_FSR_relaxed,1.061794996,1.05860877
NIRXUJ_FSR_relaxed,2.794228077,3.972126484
ULABEO_FSR_relaxed,2.851927042,2.574711084
IFIBAB_FSR_relaxed,3.181083918,2.788569927
MINBAM_FSR_relaxed,3.141648054,2.917530537
YAVSAQ_FSR_relaxed,2.360469103,2.260260105
UDUGAD_FSR_relaxed,0.497824997,0.473267198
PUQCIO_FSR_relaxed,2.694571018,2.599053144
OSAWEL_FSR_relaxed,2.076878071,2.844011784
CIMZII_FSR_relaxed,4.680838108,4.496844769
GUJFOG_FSR_relaxed,2.897667885,3.294836998
JIMHAR_FSR_relaxed,2.661586046,2.496437073
CUYVOI_freeONLY_relaxed,2.845410109,2.660374641
FEJXUO_FSR_relaxed,0.597755015,1.205139637
QATGOJ_FSR_relaxed,3.002829075,2.90975976
QEJBEP_FSR_relaxed,2.667387962,2.477735519
QUWWOV_FSR_relaxed,4.683999062,4.943917274
TAKKAS_FSR_relaxed,1.926010966,0.941753149
SISGOS_FSR_relaxed,2.4762609,2.369083166
GUVBOP_FSR_relaxed,0.994871974,0.574305534
TUMGIT_FSR_relaxed,2.440589905,2.112110853
DUWSAQ_FSR_relaxed,2.735439062,2.947866678
OTEPEJ_FSR_relaxed,3.697134018,3.391494274
EVOMOR_freeONLY_relaxed,0.235437006,0.659597874
PAHWAX_FSR_relaxed,0.185350999,0.750003576
FEXCES_FSR_relaxed,0.34720999,0.374284983
DENTIA_FSR_relaxed,2.156147003,2.511550665
ETUGUV_FSR_relaxed,0.669345021,0.780552387
QAVZIY_FSR_relaxed,3.122786999,3.005027056
GUHHEY_FSR_relaxed,2.674206018,2.629230499
JALPAQ_FSR_relaxed,0.902550995,0.792034984
QAWCEY_FSR_relaxed,2.260878086,2.425266981
HAYZAL_FSR_relaxed,0.153444007,0.193198562
TIWTEZ_FSR_relaxed,1.647825956,2.534579992
HAFCOJ_FSR_relaxed,1.31667304,1.301646709
ZERQOE_FSR_relaxed,2.724345922,3.047688007
IHUTIQ_FSR_relaxed,0.358839005,0.380049109
CUTDOM_FSR_relaxed,1.588876963,2.15109992
BOLHOA_FSR_relaxed,2.326947927,1.696232557
DUZSIC_FSR_relaxed,2.270553112,2.132964611
MIVWUM_FSR_relaxed,0.011006,0.390879989
TUPSIG01_FSR_relaxed,2.074758053,2.044648409
NAMDAH_FSR_relaxed,3.865850925,3.970362186
FIPGOB01_FSR_relaxed,2.274358034,2.177886724
LIWKIM_FSR_relaxed,2.872085094,2.516336441
FUJMUU_FSR_relaxed,1.94845295,2.051207066
COQRIJ_FSR_relaxed,2.366942883,2.614639759
XEPZOJ_FSR_relaxed,0.393878996,0.386790395
CEMPAN_FSR_relaxed,0.355926007,0.615764499
SOPTUN_FSR_relaxed,1.678164959,1.352003694
GOYJAF_FSR_relaxed,0.511904001,0.359547734
XACZEG_FSR_relaxed,3.12705493,3.094996452
IZUMUM_FSR_relaxed,0.43551299,0.554532886
KUYKOF_FSR_relaxed,0.877035975,0.849017978
WEZHUF_FSR_relaxed,0.852696002,0.7840271
SIKYUI_FSR_relaxed,2.220896006,2.416776896
ISEMEY_FSR_relaxed,0.724165976,0.494175553
PUPTOK_FSR_relaxed,1.739542007,2.140839815
DAQSUL_FSR_relaxed,2.697423935,2.894211769
PUVWAG_FSR_relaxed,1.986958981,2.07114315
NUSYUW_FSR_relaxed,0.572184026,0.989540219
AHEPAG_FSR_relaxed,2.513305902,2.072445393
NABNOU_FSR_relaxed,2.655021906,2.696228027
NENWOT_FSR_relaxed,0.610610008,0.589112997
QEYWEX_FSR_relaxed,0.487405986,0.387971282
BEFRIP_FSR_relaxed,3.532108068,3.346013546
JEGKAK_FSR_relaxed,2.908670902,3.149018288
LAMTOL_FSR_relaxed,1.881332994,1.878177166
WECFAN01_FSR_relaxed,0.407595992,0.384090066
KIHTIF_FSR_relaxed,2.830040932,3.113180637
OWOKUI_FSR_relaxed,2.042927027,2.313225508
MARLOI_FSR_relaxed,2.761239052,2.902837753
QUPBEJ_FSR_relaxed,1.236415982,0.660376549
IBARUA_FSR_relaxed,0.934080005,0.805679321
PEQCAR_FSR_relaxed,3.25502491,3.241016865
AVEROJ_FSR_relaxed,4.448561192,4.255392075
MAXWOA_FSR_relaxed,3.004614115,2.91447258
ANODEN_FSR_relaxed,2.130521059,1.988913655
NOPNAJ_FSR_relaxed,2.858398914,2.801585674
QANBAJ_FSR_relaxed,0.384467989,0.804612756
VERQIU_FSR_relaxed,4.279754162,4.306071281
FACRAF_FSR_relaxed,0.779492974,0.657160878
HIFYEB_FSR_relaxed,0.359661996,0.493193865
DAWSEB_FSR_relaxed,1.613652945,1.198752761
DIZWEP_FSR_relaxed,0.860771,0.627166033
EBOSOG_FSR_relaxed,0.438567996,0.416627049
GONMAZ_FSR_relaxed,1.875229001,1.822938323
LIXFAA_FSR_relaxed,2.521997929,2.864122391
INOSOV_FSR_relaxed,0.136667997,0.359733939
FAQHAI_FSR_relaxed,0.299986005,0.371964216
YIPQAS_FSR_relaxed,1.547369957,1.250125766
WEBNUP_FSR_relaxed,3.405492067,3.261265278
AZIROQ_FSR_relaxed,1.339643955,2.256109715
GAGJIK_FSR_relaxed,0.479945004,0.442063332
YARFII_FSR_relaxed,3.439090014,3.211870193
PYNICL01_FSR_relaxed,0.823886991,0.950706482
UFOQEO_FSR_relaxed,1.282207966,1.175512552
AQOFUI_FSR_relaxed,4.105092049,3.846970081
KUJTUG_freeONLY_relaxed,0.785920024,1.627813816
KAXHAV_FSR_relaxed,2.554270983,2.870081186
SUJPUJ_FSR_relaxed,0.773698986,0.399627686
ECUWUW_FSR_relaxed,2.389775991,2.934835911
EXADAJ_FSR_relaxed,3.415977955,3.630128384
EFADEV_FSR_relaxed,0.382404,0.523849249
SETPEO_freeONLY_relaxed,2.721354961,2.689487934
YEPFEF_FSR_relaxed,2.832680941,2.736439705
TEDSIG_freeONLY_relaxed,0.050655998,3.000497818
BANHAA_FSR_relaxed,0.392628014,2.178686619
CUZJIR_FSR_relaxed,2.449769974,2.667609692
LEZNUB_FSR_relaxed,2.480266094,2.444317818
BEPLUF_FSR_relaxed,3.019978046,2.971847534
XILVEV_FSR_relaxed,0.050450001,0.389634132
DATYOM01_FSR_relaxed,2.577174902,2.129157782
BIPNAS_FSR_relaxed,1.594326019,2.271762609
RAFLUG_FSR_relaxed,1.666818023,2.110912323
LUXRUT_FSR_relaxed,0.945243001,1.017932296
SOYNAX_FSR_relaxed,2.634833097,2.617246628
POLNAG_freeONLY_relaxed,3.245366096,3.169659376
PIDSAY_FSR_relaxed,2.917639017,2.634196758
ULUKAN_FSR_relaxed,1.123579025,1.024713397
EQIWAD_FSR_relaxed,3.0243361,2.808079243
PUFYEW_FSR_relaxed,2.252239943,2.57320118
JOQRIS_FSR_relaxed,1.415066957,0.608227491
EWEXAG_FSR_relaxed,0.44481799,0.419033051
IYEWEO_FSR_relaxed,2.619100094,2.539383888
KENNAU_FSR_relaxed,0.928038001,0.620887518
PIHNUR_FSR_relaxed,0.874472022,0.88466084
EDUHAP_FSR_relaxed,3.421313047,3.160223246
OLITIM_FSR_relaxed,4.734869003,4.564295769
MAQZAH_FSR_relaxed,3.207911968,3.263749123
HUXWAY_freeONLY_relaxed,0.777584016,0.811350703
NOPCUR_FSR_relaxed,0.966109991,0.623350501
WIBCER_FSR_relaxed,0.288441986,0.360096335
QUFTAM_FSR_relaxed,0.769882023,0.660233378
IFAXUL_FSR_relaxed,2.637487888,2.378437281
MUTJER_FSR_relaxed,2.388983965,2.621773005
PYZNDT_FSR_relaxed,2.385555983,3.201242447
BERHOV_FSR_relaxed,3.014362097,2.88301754
IMSQNI_FSR_relaxed,0.699226975,0.900867581
YAFHEU_FSR_relaxed,2.161688089,2.371776581
BOZJUX_FSR_relaxed,1.306784987,1.058385253
XIPCEF01_FSR_relaxed,0.437831998,0.518855333
MEBLUD_FSR_relaxed,1.922502995,2.181782722
ZAWVEA_FSR_relaxed,2.670779943,2.42652607
REBTIB_FSR_relaxed,0.071851999,0.409007311
BOXMUY_FSR_relaxed,0.930997014,1.063515782
DAMVES_FSR_relaxed,2.147016048,1.43027854
RIBZOS_FSR_relaxed,2.984133005,3.17303133
EXABUB_FSR_relaxed,3.462836981,3.555173874
REDWII_FSR_relaxed,0.862353027,0.759327173
HEFXIZ_FSR_relaxed,4.395720959,4.775360107
DEYCAN_FSR_relaxed,1.406609058,1.133310199
QQQDDA02_FSR_relaxed,1.118409038,0.962732911
MABGAA_FSR_relaxed,0.313731998,0.829761267
HESBAI01_FSR_relaxed,2.807887077,3.185785294
HEYQIO_FSR_relaxed,1.837540984,1.749006033
CAWZIL_FSR_relaxed,0.848342001,0.544330001
KALMUG_FSR_relaxed,0.887776017,0.753829598
CUCLPY_FSR_relaxed,1.519888997,0.987876058
KAYBIX_FSR_relaxed,2.939192057,3.057917833
QEZBUV_FSR_relaxed,1.073786974,1.619717836
FIQZOV_FSR_relaxed,4.636981964,4.703443527
AGUYEG_FSR_relaxed,1.131186962,0.883847356
UMUSIG_FSR_relaxed,1.840278983,2.222074509
QAFNAO_FSR_relaxed,0.179296002,0.39341116
SAXMIP_FSR_relaxed,0.961363971,0.969173551
DUPWOB01_FSR_relaxed,3.110883951,3.304680347
WILHOO_FSR_relaxed,1.830237985,2.496038914
YAZZAC_FSR_relaxed,1.588724971,2.447487116
OWAWOZ_FSR_relaxed,0.302069992,0.410018325
BAWMOC_FSR_relaxed,1.477777958,1.141452312
IYESEM_FSR_relaxed,4.281840801,3.940547466
DEZMOL_FSR_relaxed,2.124881983,2.659582615
NUJROA_FSR_relaxed,2.59807992,2.980024576
RAFZOQ_FSR_relaxed,3.132977009,2.852833509
JEXPEI_FSR_relaxed,1.415835023,1.246578336
NEGLUJ_FSR_relaxed,1.536818027,1.91012466
NAVJOM_FSR_relaxed,1.362683058,2.581059933
LAQKAS_FSR_relaxed,1.200266957,1.224156976
BUSHUU_FSR_relaxed,3.092684984,3.127152681
HAHKIN_FSR_relaxed,2.653045893,2.699343204
GAHPEN_FSR_relaxed,3.388977051,3.079094887
MORVUN_FSR_relaxed,0.321209997,0.429133058
ATULIM_freeONLY_relaxed,2.609658957,2.649778843
ACOLIP_FSR_relaxed,2.690085888,2.98341465
MISQAH_FSR_relaxed,4.43320322,4.594593048
VUPLEY_FSR_relaxed,3.449954987,3.067295551
SASVOA_FSR_relaxed,0.457605988,0.667640805
BERROH_FSR_relaxed,1.64231503,1.509708285
TARSIQ_FSR_relaxed,3.02759099,3.022791147
CECGUP_FSR_relaxed,1.675737023,1.879588842
OQIMUY_FSR_relaxed,2.14952302,2.686864853
SUHHOT_FSR_relaxed,4.306959152,4.356471062
DAGLEE_FSR_relaxed,0.78857702,0.780507326
CADJIB01_FSR_relaxed,2.352147102,2.405577183
CIHYOJ_FSR_relaxed,1.879796982,2.160146236
NESFAT_FSR_relaxed,3.079222918,3.358656645
WITXOP_FSR_relaxed,3.198488951,3.019663811
EGULIE_FSR_relaxed,0.812110007,0.778359056
TACPAP_freeONLY_relaxed,2.376933098,3.45666647
UHIYOB_FSR_relaxed,0.356588006,0.432122827
HIHFOV_freeONLY_relaxed,0.933966994,1.130180478
WAQCEY01_FSR_relaxed,0.957858026,0.744300961
EVURUJ_FSR_relaxed,1.717973948,2.301119804
AHAJUP_FSR_relaxed,4.039666176,3.859702587
QUTQIG_FSR_relaxed,5.061981201,4.687238693
QUKTUM_FSR_relaxed,0.582837999,0.643677711
PESQUA_FSR_relaxed,2.822678089,2.995173454
QQQGMA02_FSR_relaxed,3.488285065,3.270645142
LISJII_FSR_relaxed,0.343701005,0.027513504
OBEPAP_FSR_relaxed,2.566899061,2.524495602
DIGTOE_FSR_relaxed,4.263634205,4.137188911
WEFXAH_FSR_relaxed,2.052093983,2.157485723
YIKJOU_FSR_relaxed,2.423337936,1.398505449
CIJSOF_FSR_relaxed,0.645108998,0.504671693
KUBJAU_FSR_relaxed,0.775071979,0.589914799
WIZDUG_FSR_relaxed,3.357649088,3.177198887
IWOLOV_FSR_relaxed,2.782932997,2.827019453
DAHZUJ_FSR_relaxed,3.298979998,3.545884609
MIJMAU_FSR_relaxed,1.153609991,1.102157474
AQOROP_FSR_relaxed,2.506064892,2.703354359
RUDRUE_FSR_relaxed,3.159672976,2.959069729
AFOTUL_FSR_relaxed,2.832690001,2.837717533
QAFFUB_FSR_relaxed,2.739710093,2.904932976
WEKLAB_FSR_relaxed,0.808533013,1.157209396
QEKKUO_FSR_relaxed,2.214055061,2.423492193
AWOZOC_FSR_relaxed,0.943060994,1.23233676
HIFNIU_FSR_relaxed,1.267925024,0.961583972
FOSMEH_FSR_relaxed,3.369633913,3.154453993
XECYUC_FSR_relaxed,2.678836107,2.536194563
QECDIN_FSR_relaxed,2.114268064,2.457653046
MAFMOY01_FSR_relaxed,3.187597036,3.206211805
CIBPIO_FSR_relaxed,3.029124975,2.532322407
REDBAE_FSR_relaxed,2.488358974,2.409449816
RUMWUS_FSR_relaxed,3.363087893,3.093814611
PEVZAS_FSR_relaxed,4.055049896,3.980427265
ZERNOB_FSR_relaxed,2.954252005,2.88228631
YEKXET_freeONLY_relaxed,2.133948088,2.548583508
WUZGOO_FSR_relaxed,2.320312023,2.467214108
GECTOA_FSR_relaxed,2.170339108,1.706917882
HAPQIY_FSR_relaxed,0.741226017,0.503620625
MURRIB_FSR_relaxed,1.779953957,1.618017077
ODEQET01_FSR_relaxed,2.915051937,2.833486557
FOTPOV_FSR_relaxed,0.929780006,1.01040709
XUBHEI_FSR_relaxed,0.371477008,0.390856624
OBIVIG_FSR_relaxed,3.979974985,3.933192253
OBAFEF_FSR_relaxed,1.120774984,0.999707222
TIGWOX_FSR_relaxed,3.167778015,2.943866491
BIFYIA_FSR_relaxed,0.948018014,1.145374298
VOJROC_FSR_relaxed,2.847688913,3.004164219
UJEROR_FSR_relaxed,0.811242998,0.76143229
TETWOG_FSR_relaxed,0.260367006,0.360764742
FAVMIB_FSR_relaxed,2.539011002,2.173372507
YICBIW_FSR_relaxed,2.41822505,2.680802345
YATYIC_FSR_relaxed,0.919556975,0.80812943
YODSEQ_FSR_relaxed,2.715971947,2.660516739
SIWHAI_FSR_relaxed,0.358666003,0.595520258
UJUFAG_FSR_relaxed,0.866397977,0.764882565
BAXHOZ_FSR_relaxed,3.476058006,3.248149157
CUQNUZ_FSR_relaxed,2.955274105,2.773949862
SOKDED_FSR_relaxed,0.416985005,0.636233807
ASEJOZ01_FSR_relaxed,3.061214924,3.226765633
UZAGUY_FSR_relaxed,1.85342896,2.136011124
QOWCOV_FSR_relaxed,2.489448071,2.654869795
YOPJOF_FSR_relaxed,0.959639013,0.980642557
IPIVIO_FSR_relaxed,2.223051071,2.417448521
FAJPAH_FSR_relaxed,2.817789078,3.123038292
HADMIJ_FSR_relaxed,0.691926003,0.331208706
WONPUL_FSR_relaxed,2.583328009,2.470450878
NEMZIR_FSR_relaxed,2.635608912,2.87509656
DEXHOG_FSR_relaxed,1.218286991,1.977534413
LEXLEH_FSR_relaxed,1.971842051,0.891440034
PEHTUT_FSR_relaxed,0.77374202,0.742456079
KOKFOI_FSR_relaxed,2.004333019,2.090258121
DAWLUK_FSR_relaxed,3.194753885,3.052716255
KELCEM_FSR_relaxed,1.722921014,2.07871294
QIQFUT_FSR_relaxed,2.894537926,3.085522413
XIWWUX_FSR_relaxed,1.434594035,2.126687288
JELNUM_FSR_relaxed,2.953946114,3.007010221
YECRAA_FSR_relaxed,0.409491986,0.7032547
ROBFEW_FSR_relaxed,0.875976026,0.884494305
PORKUE_FSR_relaxed,0.823500991,0.720157266
QIXGEK_FSR_relaxed,1.766271949,2.070982218
KEQVOT_FSR_relaxed,1.779919028,1.658595443
QEJLOJ_FSR_relaxed,0.402069002,0.596140504
BAHOXH13_FSR_relaxed,3.323708057,3.987324238
WEXKES_FSR_relaxed,2.083501101,2.164190292
CUTDUS01_FSR_relaxed,1.66466105,2.382069349
EHUJUN_FSR_relaxed,0.918006003,0.564456463
DIBGOM_FSR_relaxed,0.496015996,0.32084918
POKTIU_freeONLY_relaxed,0.864682019,0.74188602
BEHBOF_FSR_relaxed,3.247869015,3.189966679
CISMOJ_FSR_relaxed,0.599866986,0.761226177
FUWROE_FSR_relaxed,3.435282946,2.8898592
CEJKUA_FSR_relaxed,3.223851919,3.231838703
XEXMEU_FSR_relaxed,1.897464037,1.533995509
PEFVON_FSR_relaxed,2.620795012,2.497290373
MOGVAG_FSR_relaxed,2.987473965,3.048928261
OREZAO_freeONLY_relaxed,0.083933003,0.611400962
POCCUH_FSR_relaxed,3.294238091,3.112085342
UYONIH_FSR_relaxed,0.786872029,0.609670877
UNISIU01_FSR_relaxed,4.398827076,4.663755417
AWAWEB_FSR_relaxed,1.954082966,1.909686565
YIXBAK_FSR_relaxed,4.11681509,4.033473015
RIPGAZ_FSR_relaxed,3.194555998,3.36034894
CIYDAP01_FSR_relaxed,0.655286014,0.545678377
DOQHEX_FSR_relaxed,3.351155043,3.473527908
KIQZIW_FSR_relaxed,1.320518017,1.722502112
LIZTIZ_FSR_relaxed,3.210248947,3.306489944
