name,DFT-per,GCN-per,DFT-all,GCN-all
ECOYIG_FSR_relaxed,-7.33248806,-7.328310013,-791.9087105,-791.4574814
MATTOR_freeONLY_relaxed,-6.913986683,-6.907140255,-746.7105618,-745.9711475
NUZJEZ01_FSR_relaxed,-6.797386169,-6.795197487,-401.045784,-400.9166517
MOLVOZ01_FSR_relaxed,-6.241064548,-6.242025852,-349.4996147,-349.5534477
AVOGAT01_FSR_relaxed,-6.826481819,-6.830389023,-327.6711273,-327.8586731
ENIZEH01_FSR_relaxed,-6.540887833,-6.557555199,-287.7990646,-288.5324287
FODLEQ03_FSR_relaxed,-7.06883812,-7.064530373,-530.162859,-529.8397779
NEDZIF_FSR_relaxed,-6.6176157,-6.628520966,-502.9387932,-503.7675934
OZUKEA_FSR_relaxed,-6.150555134,-6.165714264,-774.9699469,-776.8799973
BIPLAN01_FSR_relaxed,-5.421348572,-5.441734314,-618.0337372,-620.3577118
FEGFAA_FSR_relaxed,-6.266283989,-6.277549744,-701.8238068,-703.0855713
OLIYEO_FSR_relaxed,-5.728199482,-5.748990059,-194.7587824,-195.465662
KALFOU_FSR_relaxed,-6.810376167,-6.806794643,-1648.111032,-1647.244304
KIVZAR_FSR_relaxed,-6.795946598,-6.789326668,-353.3892231,-353.0449867
IKUWAM_FSR_relaxed,-6.982263565,-6.988349915,-432.900341,-433.2776947
PUHKOT_FSR_relaxed,-6.485639572,-6.479578018,-518.8511658,-518.3662415
DEDPAD01_FSR_relaxed,-5.920149326,-5.932287216,-757.7791138,-759.3327637
MIQKOP_FSR_relaxed,-6.819598198,-6.814564228,-586.485445,-586.0525236
LEHZOP_FSR_relaxed,-6.204606056,-6.210538387,-893.4632721,-894.3175278
CAQVEY_FSR_relaxed,-6.507984638,-6.502534389,-312.3832626,-312.1216507
CIDLUY_FSR_relaxed,-6.237731457,-6.240058422,-336.8374987,-336.9631548
DUWKAJ_FSR_relaxed,-6.562500477,-6.56282711,-643.1250467,-643.1570568
LUSHEN_FSR_relaxed,-6.790503979,-6.787455559,-475.3352785,-475.1218891
XUGDIN_FSR_relaxed,-7.136949062,-7.13661623,-1056.268461,-1056.219202
JUVYUU_FSR_relaxed,-6.500346184,-6.517148972,-455.0242329,-456.200428
ARACED_FSR_relaxed,-6.771079063,-6.770243168,-582.3127995,-582.2409124
WUSDAQ_FSR_relaxed,-6.091564655,-6.100767136,-292.3951035,-292.8368225
EVUQUI_freeONLY_relaxed,-6.963087082,-6.965215683,-529.1946182,-529.3563919
VIXMUM_FSR_relaxed,-6.875665665,-6.862324238,-618.8099098,-617.6091814
QUSSAZ_FSR_relaxed,-6.603538513,-6.613716125,-871.6670837,-873.0105286
LIZTIZ_FSR_relaxed,-6.624166965,-6.631182671,-529.9333572,-530.4946136
GOBLUG_FSR_relaxed,-7.05704689,-7.05384016,-1587.83555,-1587.114036
BOXBUN01_FSR_relaxed,-6.482335567,-6.484211922,-764.915597,-765.1370068
ETIXIQ_freeONLY_relaxed,-7.04079628,-7.034350395,-1886.933403,-1885.205906
YUXXOG_FSR_relaxed,-6.733980179,-6.732814312,-1777.770767,-1777.462978
GAJTOC_FSR_relaxed,-6.835259914,-6.83497715,-2597.398767,-2597.291317
DURTEQ_FSR_relaxed,-6.584472179,-6.576678276,-553.0956631,-552.4409752
GIWBIZ_FSR_relaxed,-6.476753712,-6.475841522,-304.4074244,-304.3645515
MUQDUY_FSR_relaxed,-6.722155094,-6.717948437,-867.1580071,-866.6153483
BEXBOW_FSR_relaxed,-6.658544064,-6.663673401,-918.8790808,-919.5869293
ARIRUQ_FSR_relaxed,-6.276481628,-6.273817062,-903.8133545,-903.429657
QAYGIJ_FSR_relaxed,-6.633935928,-6.633932114,-484.2773228,-484.2770443
MUPYON_FSR_relaxed,-5.870522976,-5.881919861,-1690.710617,-1693.99292
ACUGAH_FSR_relaxed,-6.727722168,-6.720532417,-484.3959961,-483.878334
IKOMIE_FSR_relaxed,-6.325839043,-6.324019909,-898.2691441,-898.0108271
AQAPOZ_FSR_relaxed,-5.938597679,-5.947543621,-712.6317215,-713.7052345
MIJSAA_FSR_relaxed,-6.567162037,-6.568032265,-945.6713333,-945.7966461
SERKAC_FSR_relaxed,-7.556171894,-7.553835392,-710.280158,-710.0605268
DUYPUK_FSR_relaxed,-6.646821499,-6.640794754,-505.1584339,-504.7004013
ROLVOE_FSR_relaxed,-6.787722111,-6.786162376,-447.9896593,-447.8867168
LICZIH_FSR_relaxed,-6.881219387,-6.878664017,-784.4590101,-784.1676979
WURWUD_FSR_relaxed,-6.323057652,-6.31142807,-252.9223061,-252.4571228
JAHNEM01_freeONLY_relaxed,-6.85749197,-6.850511551,-795.4690685,-794.6593399
IKEBUV01_FSR_relaxed,-6.144397259,-6.136518955,-540.7069588,-540.0136681
ZAWCEI_FSR_relaxed,-6.320603371,-6.32836628,-1466.379982,-1468.180977
JAMQUK_FSR_relaxed,-6.032190323,-6.033830643,-530.8327484,-530.9770966
NEWDAW_FSR_relaxed,-6.632164955,-6.629724979,-795.8597946,-795.5669975
GOBPES_FSR_relaxed,-5.430020332,-5.422921658,-716.7626839,-715.8256588
GIWTUB_FSR_relaxed,-5.98546505,-5.987056255,-466.8662739,-466.9903879
EBEZAO_FSR_relaxed,-6.360935688,-6.356668472,-763.3122826,-762.8002167
UYEWIG02_FSR_relaxed,-7.170899868,-7.157767773,-200.7851963,-200.4174976
HOZDAD_FSR_relaxed,-6.746585369,-6.759271145,-620.685854,-621.8529453
VAHPUR_freeONLY_relaxed,-7.017903328,-7.018397808,-2638.731651,-2638.917576
NAVYIU_FSR_relaxed,-6.6104846,-6.601499081,-634.6065216,-633.7439117
XINKIP_FSR_relaxed,-7.389369965,-7.386260033,-472.9196777,-472.7206421
DAWBUA_freeONLY_relaxed,-6.79039669,-6.793582916,-679.039669,-679.3582916
NILNON_FSR_relaxed,-6.361308575,-6.357852459,-458.0142174,-457.765377
OJOLIK_FSR_relaxed,-6.564919472,-6.578794479,-800.9201756,-802.6129265
LUHDAV_FSR_relaxed,-6.620639801,-6.622601509,-820.9593353,-821.2025871
RUVMAX_FSR_relaxed,-6.816632271,-6.819669724,-1267.893602,-1268.458569
OSOGEK_FSR_relaxed,-6.028402805,-6.030581951,-373.7609739,-373.896081
SUYHAW_FSR_relaxed,-7.205990314,-7.205682755,-331.4755545,-331.4614067
AYUDUV_FSR_relaxed,-6.924861908,-6.923331738,-2243.655258,-2243.159483
SACMAM_FSR_relaxed,-6.574100018,-6.578501225,-749.447402,-749.9491396
HIPMID_FSR_relaxed,-5.737767696,-5.740188599,-298.3639202,-298.4898071
DAXNUN_FSR_relaxed,-5.479012012,-5.483289242,-515.0271292,-515.4291887
WEWHIS_FSR_relaxed,-6.406051159,-6.393459797,-538.1082973,-537.0506229
LEBHUY_FSR_relaxed,-6.071552753,-6.073052883,-825.7311745,-825.9351921
JITVUE_FSR_relaxed,-6.321846962,-6.331740856,-657.472084,-658.501049
TOKYOI_FSR_relaxed,-6.806610584,-6.805286884,-340.3305292,-340.2643442
RIPGUT_FSR_relaxed,-6.613714218,-6.618163586,-449.7325668,-450.0351238
WIRGOW_FSR_relaxed,-5.568376541,-5.573065281,-183.7564259,-183.9111543
JOXPET_FSR_relaxed,-6.929883003,-6.938390255,-443.5125122,-444.0569763
GEZVEO_FSR_relaxed,-6.382647038,-6.390446186,-893.5705853,-894.662466
IDORID_FSR_relaxed,-7.340260983,-7.339398384,-601.9014006,-601.8306675
MEPFIX_FSR_relaxed,-6.438347816,-6.432537079,-721.0949554,-720.4441528
QOXFAK02_FSR_relaxed,-7.295861244,-7.29685545,-423.1599522,-423.2176161
OWAYUH_FSR_relaxed,-6.86012125,-6.856678009,-754.6133375,-754.234581
DASCIK_FSR_relaxed,-6.922501564,-6.931487083,-456.8851032,-457.4781475
JEFSUJ_FSR_relaxed,-6.250371456,-6.257873058,-562.5334311,-563.2085752
UNODAD_FSR_relaxed,-6.621095657,-6.618466377,-423.7501221,-423.5818481
PASBAO_FSR_relaxed,-6.233383179,-6.233579636,-660.7386169,-660.7594414
OHEZAF_FSR_relaxed,-6.979199409,-6.979820728,-788.6495333,-788.7197423
FIWVAK_FSR_relaxed,-6.412056923,-6.411222458,-872.0397415,-871.9262543
YENVAR_FSR_relaxed,-6.912592411,-6.90604496,-1161.315525,-1160.215553
SUPSUS_FSR_relaxed,-6.145259857,-6.153845787,-344.134552,-344.6153641
ERULEK_freeONLY_relaxed,-6.892140865,-6.896055698,-2839.562037,-2841.174948
PELLAW_FSR_relaxed,-6.74064064,-6.745872974,-822.3581581,-822.9965029
GORCUL01_FSR_relaxed,-6.716234207,-6.711415768,-497.0013313,-496.6447668
QAYQUF_FSR_relaxed,-5.882849693,-5.884511948,-1364.821129,-1365.206772
KAQZAE_FSR_relaxed,-6.509915352,-6.508991241,-579.3824663,-579.3002205
FELMIU_FSR_relaxed,-6.264630795,-6.272576332,-726.6971722,-727.6188545
YIZCER_FSR_relaxed,-7.098563671,-7.088289261,-1022.193169,-1020.713654
BIYQEI_FSR_relaxed,-6.888736248,-6.890937328,-771.5384598,-771.7849808
ILIGIU_FSR_relaxed,-6.117671013,-6.107102871,-660.7084694,-659.5671101
NESGAV_FSR_relaxed,-7.187037468,-7.184220791,-1236.170444,-1235.685976
XEMLEI_FSR_relaxed,-6.815079689,-6.813387394,-381.6444626,-381.5496941
UJOWEW_freeONLY_relaxed,-7.013842583,-7.018119335,-883.7441654,-884.2830362
XUPCIV_FSR_relaxed,-6.734716415,-6.732172966,-451.2259998,-451.0555887
FOCZOO_FSR_relaxed,-6.83506918,-6.828457355,-792.8680248,-792.1010532
AZOCAU_FSR_relaxed,-6.941047192,-6.93604517,-694.1047192,-693.604517
KEFWOJ_FSR_relaxed,-6.974076271,-6.961532116,-523.0557203,-522.1149087
GELVID_FSR_relaxed,-6.929461002,-6.922747135,-353.4025111,-353.0601039
KEXRIQ_FSR_relaxed,-6.947439194,-6.943834782,-514.1105003,-513.8437738
GUNCEZ_FSR_relaxed,-6.806412697,-6.807924271,-558.1258411,-558.2497902
ECOXAX_FSR_relaxed,-5.934045315,-5.94335556,-605.2726221,-606.2222672
CUYHIO_FSR_relaxed,-6.675498009,-6.681430817,-1254.993626,-1256.108994
AJIGIK_FSR_relaxed,-5.901628971,-5.903822422,-389.5075121,-389.6522799
DIJSIY_FSR_relaxed,-6.021802425,-6.024085045,-433.5697746,-433.7341232
YAYMUJ_FSR_relaxed,-6.688930988,-6.685560226,-441.4694452,-441.2469749
IZEBEV_FSR_relaxed,-6.706990242,-6.702244759,-979.2205753,-978.5277348
AXUZIE_FSR_relaxed,-6.827400208,-6.825017452,-737.3592224,-737.1018848
NOGMIG_FSR_relaxed,-7.067333698,-7.069644451,-791.5413742,-791.8001785
KAKTIC01_FSR_relaxed,-6.100896358,-6.092427731,-878.5290756,-877.3095932
ZURQOS_freeONLY_relaxed,-6.591491222,-6.658364773,-197.7447367,-199.7509432
XETGIN_FSR_relaxed,-5.737616539,-5.74780035,-183.6037292,-183.9296112
RUMWEC_FSR_relaxed,-6.649934292,-6.650381565,-638.393692,-638.4366302
FALMUC_FSR_relaxed,-6.408708572,-6.411282063,-410.1573486,-410.322052
IPIHUM_FSR_relaxed,-6.96570015,-6.96903038,-794.089817,-794.4694633
PORVUO_FSR_relaxed,-6.855890751,-6.859609604,-699.3008566,-699.6801796
VAVFUU03_FSR_relaxed,-6.274072647,-6.271248817,-282.3332691,-282.2061968
XALTIP_freeONLY_relaxed,-7.364272118,-7.348012447,-1193.012083,-1190.378016
TUNJUJ_FSR_relaxed,-6.593636513,-6.593933105,-534.0845575,-534.1085815
NIKZUE_FSR_relaxed,-6.915545464,-6.913201332,-857.5276375,-857.2369652
ENEFIN_FSR_relaxed,-7.398529053,-7.391150475,-591.8823242,-591.292038
ENOBUE_FSR_relaxed,-5.936014175,-5.932816982,-747.9377861,-747.5349398
IGEMIR_FSR_relaxed,-7.168793201,-7.17402029,-845.9175978,-846.5343943
GURCUS_FSR_relaxed,-6.691428661,-6.687479496,-401.4857197,-401.2487698
OKISOR_FSR_relaxed,-6.150071144,-6.137197971,-295.2034149,-294.5855026
LOBBEJ_FSR_relaxed,-6.224180222,-6.216942787,-448.140976,-447.6198807
QEZNOA_FSR_relaxed,-6.31056881,-6.310522079,-340.7707157,-340.7681923
VAZQOD_FSR_relaxed,-6.546779633,-6.549142361,-458.2745743,-458.4399652
RAJPIE_FSR_relaxed,-6.807351112,-6.808355808,-707.9645157,-708.0690041
KIGLET_FSR_relaxed,-6.614456177,-6.626187801,-952.4816895,-954.1710434
OBEPAN_FSR_relaxed,-6.806699276,-6.804578781,-422.0153551,-421.8838844
GEHSER01_FSR_relaxed,-5.294129848,-5.307061195,-180.0004148,-180.4400806
RERVEQ_FSR_relaxed,-6.692471504,-6.699067593,-1204.644871,-1205.832167
FUVYEB01_FSR_relaxed,-6.820552826,-6.822158337,-518.3620148,-518.4840336
ESUZEY_FSR_relaxed,-6.762913704,-6.767131805,-946.8079185,-947.3984528
UTIBIK_FSR_relaxed,-7.444077492,-7.450345993,-744.4077492,-745.0345993
KINYOY_FSR_relaxed,-6.993999004,-6.993610859,-923.2078686,-923.1566334
QIMPOU_FSR_relaxed,-6.833810806,-6.835325241,-574.0401077,-574.1673203
MELYIM_FSR_relaxed,-6.479811192,-6.483723164,-434.1473498,-434.409452
UGENAX_FSR_relaxed,-6.884053707,-6.875661373,-592.0286188,-591.3068781
EKAROY_FSR_relaxed,-7.16868782,-7.165357113,-681.0253429,-680.7089257
YEMNUA_FSR_relaxed,-6.141441345,-6.158277988,-337.779274,-338.7052894
EBIGUT_FSR_relaxed,-6.649308681,-6.659479618,-392.3092122,-392.9092975
OGIBUD_freeONLY_relaxed,-7.233294487,-7.320773602,-607.5967369,-614.9449825
CEZMUS_FSR_relaxed,-6.77417469,-6.778717518,-1002.577854,-1003.250193
BUXKUC_FSR_relaxed,-6.912365913,-6.909287453,-898.6075687,-898.2073689
ALUJUN_FSR_relaxed,-6.781268597,-6.784052849,-542.5014877,-542.7242279
YELHAB_FSR_relaxed,-6.913026333,-6.912013054,-539.216054,-539.1370182
KEVRAF_FSR_relaxed,-5.497299194,-5.491454601,-637.6867065,-637.0087337
SEBTUP_FSR_relaxed,-7.163986206,-7.15928936,-644.7587585,-644.3360424
JELNIA_FSR_relaxed,-6.748253345,-6.739177227,-728.8113613,-727.8311405
DECMII_FSR_relaxed,-6.189050198,-6.188682556,-594.148819,-594.1135254
OBIHIT_FSR_relaxed,-6.446626186,-6.445825577,-1676.122808,-1675.91465
FELBEG_FSR_relaxed,-7.195515633,-7.208490372,-719.5515633,-720.8490372
HOZFAF_FSR_relaxed,-7.165913582,-7.164813519,-171.981926,-171.9555244
RUZLAA_FSR_relaxed,-6.784013271,-6.782757282,-841.2176456,-841.061903
CAYFAL_FSR_relaxed,-6.58545351,-6.584684372,-322.687222,-322.6495342
QOPHAF_FSR_relaxed,-6.822703362,-6.824600697,-1255.377419,-1255.726528
NUJNAI_FSR_relaxed,-5.582190514,-5.598446846,-535.8902893,-537.4508972
DUPKEG_FSR_relaxed,-6.99819088,-6.985418797,-503.8697433,-502.9501534
TIHPEI_FSR_relaxed,-6.481789589,-6.482307911,-440.761692,-440.7969379
FAPREV_FSR_relaxed,-6.644721508,-6.629311562,-903.6821251,-901.5863724
ROHWOC_freeONLY_relaxed,-6.570041656,-6.575468063,-1681.930664,-1683.319824
ERIVEI_FSR_relaxed,-7.239652157,-7.240767479,-999.0719976,-999.2259121
POPFEH_FSR_relaxed,-6.892383099,-6.893429756,-634.0992451,-634.1955376
WOHSIV_FSR_relaxed,-6.850548267,-6.852248192,-2164.773252,-2165.310429
NUYBIT_FSR_relaxed,-6.741023064,-6.752014637,-525.799799,-526.6571417
MUQSEW_FSR_relaxed,-6.20151329,-6.202884197,-657.3604088,-657.5057249
VUJSID_FSR_relaxed,-6.744804382,-6.743953705,-620.5220032,-620.4437408
BOWFEA01_FSR_relaxed,-6.492131233,-6.485699654,-493.4019737,-492.9131737
DEFYIX_FSR_relaxed,-6.521430016,-6.522744179,-521.7144012,-521.8195343
HOXSEU_FSR_relaxed,-7.244152069,-7.237510681,-782.3684235,-781.6511536
CISJEU_FSR_relaxed,-6.88451767,-6.883253098,-605.8375549,-605.7262726
QIJKEB_FSR_relaxed,-7.192764759,-7.193266869,-776.818594,-776.8728218
QEBWEB_FSR_relaxed,-6.388350487,-6.387949944,-549.3981419,-549.3636951
HAKFOQ01_FSR_relaxed,-6.551150322,-6.553495407,-1860.526691,-1861.192696
ODEPUI_FSR_relaxed,-5.959079266,-5.965912819,-440.9718657,-441.4775486
PURSUT_FSR_relaxed,-6.813751221,-6.80653286,-981.1801758,-980.1407318
YOSWUZ_FSR_relaxed,-6.665227413,-6.663500786,-413.2440996,-413.1370487
LITCIC_FSR_relaxed,-6.594954967,-6.596076012,-1081.572615,-1081.756466
XETPIW_FSR_relaxed,-6.647408009,-6.644601345,-584.9719048,-584.7249184
TABNIU_FSR_relaxed,-6.458940983,-6.464135647,-1136.773613,-1137.687874
HENTOJ_FSR_relaxed,-6.26433754,-6.262111664,-212.9874763,-212.9117966
MAWPOS_FSR_relaxed,-6.488293648,-6.49244976,-778.5952377,-779.0939713
EJOMUM_FSR_relaxed,-6.857355118,-6.86546278,-754.309063,-755.2009058
HOQGAX_FSR_relaxed,-6.844968796,-6.854602337,-602.357254,-603.2050056
HUTWOJ_FSR_relaxed,-6.100149632,-6.093605995,-512.412569,-511.8629036
FIVPIK_FSR_relaxed,-6.566661358,-6.570613861,-367.733036,-367.9543762
GUXTOJ_FSR_relaxed,-6.62781477,-6.630800724,-1193.006659,-1193.54413
PUQHEP_freeONLY_relaxed,-6.904567719,-6.90196991,-690.4567719,-690.196991
FUGBUE_FSR_relaxed,-6.086327076,-6.097806454,-188.6761394,-189.0320001
LESJID_FSR_relaxed,-6.23781538,-6.232829094,-311.890769,-311.6414547
KAKNOA01_FSR_relaxed,-6.989140511,-6.980311394,-615.0443649,-614.2674026
JOJJAU_FSR_relaxed,-7.172293186,-7.16797781,-358.6146593,-358.3988905
RUVBOB_freeONLY_relaxed,-6.788964272,-6.796730518,-1751.552782,-1753.556474
RUWKUR_FSR_relaxed,-6.962727547,-6.967022896,-696.2727547,-696.7022896
ESOMAC_FSR_relaxed,-6.176638603,-6.174452782,-753.5499096,-753.2832394
QUHQEQ_FSR_relaxed,-7.188463688,-7.188058853,-891.3694973,-891.3192978
QEYZAY02_FSR_relaxed,-6.41289854,-6.416191578,-391.186811,-391.3876863
TACZUV_FSR_relaxed,-6.345635891,-6.33509779,-431.5032406,-430.7866497
GAFXOB_FSR_relaxed,-6.667731762,-6.668715477,-586.7603951,-586.846962
AGIMIN_FSR_relaxed,-6.002049923,-6.022690773,-648.2213917,-650.4506035
VIPTUM_FSR_relaxed,-6.863904953,-6.856804371,-549.1123962,-548.5443497
ROKZOI01_FSR_relaxed,-5.78080368,-5.783634663,-450.9026871,-451.1235037
XIHQIP_FSR_relaxed,-7.149166584,-7.143427849,-543.3366604,-542.9005165
GAMVAU_FSR_relaxed,-6.140514374,-6.142423153,-773.7048111,-773.9453173
ONAMAT_FSR_relaxed,-7.354584694,-7.359048843,-441.2750816,-441.5429306
HEQLEV_FSR_relaxed,-6.346810818,-6.334878922,-291.9532976,-291.4044304
FUNBAS_FSR_relaxed,-7.002891064,-7.003460407,-1148.474134,-1148.567507
WAYYUS_FSR_relaxed,-6.474861622,-6.480089664,-569.7878227,-570.2478905
FOSQEK_FSR_relaxed,-6.635059357,-6.628281593,-431.2788582,-430.8383036
LINVAI_FSR_relaxed,-6.945549488,-6.941002846,-722.3371468,-721.864296
GELVEZ02_FSR_relaxed,-7.236046791,-7.221978188,-369.0383863,-368.3208876
ABIXAM_FSR_relaxed,-6.248249054,-6.244906902,-787.2793808,-786.8582697
OKOLAD_FSR_relaxed,-6.389541149,-6.395381451,-351.4247632,-351.7459798
PASBUI_FSR_relaxed,-6.333175182,-6.338513851,-721.9819708,-722.590579
IDUDES_FSR_relaxed,-7.063559532,-7.061989784,-734.6101913,-734.4469376
BERBEI_FSR_relaxed,-6.614272118,-6.619884014,-502.6846809,-503.1111851
GACWIT_FSR_relaxed,-6.473111629,-6.470555305,-375.4404745,-375.2922077
AWARUN_FSR_relaxed,-6.600653648,-6.607149601,-1966.994787,-1968.930581
TUNBUB_FSR_relaxed,-6.365980148,-6.396838665,-343.762928,-345.4292879
XOJYEB01_FSR_relaxed,-6.995950699,-6.987220764,-573.6679573,-572.9521027
GAWWAD_FSR_relaxed,-6.349541187,-6.358934879,-266.6807299,-267.0752649
CUGQUR_FSR_relaxed,-6.722342968,-6.731062412,-403.3405781,-403.8637447
EMASOA_FSR_relaxed,-6.576448441,-6.582052708,-302.5166283,-302.7744246
OFOJOL_FSR_relaxed,-5.995838642,-5.997334003,-143.9001274,-143.9360161
YOTQOP01_FSR_relaxed,-6.628482819,-6.625491142,-463.9937973,-463.78438
JAPZIM_FSR_relaxed,-6.389209747,-6.391447544,-728.3699112,-728.62502
EWAZAD_FSR_relaxed,-6.498216152,-6.501105309,-831.7716675,-832.1414795
JAYVOV_FSR_relaxed,-6.226701736,-6.222803593,-361.1487007,-360.9226084
CEBCUJ_FSR_relaxed,-6.320631981,-6.322691917,-505.6505585,-505.8153534
ISAYUW_FSR_relaxed,-7.12084341,-7.103116512,-911.4679565,-909.1989136
UYAPOA_FSR_relaxed,-7.01577282,-7.007225513,-3339.507862,-3335.439344
NUSTEB_FSR_relaxed,-6.476423264,-6.478384018,-919.6521034,-919.9305305
EBIFAY_FSR_relaxed,-6.766080856,-6.774605751,-595.4151154,-596.1653061
ANOPID_FSR_relaxed,-5.885115147,-5.88443327,-753.2947388,-753.2074585
IXIHOM01_FSR_relaxed,-6.540830135,-6.546873093,-941.8795395,-942.7497253
QEKLEZ_FSR_relaxed,-6.858180523,-6.896316051,-576.0871639,-579.2905483
GIFGIN_FSR_relaxed,-6.688263893,-6.694848061,-347.7897224,-348.1320992
IJENER_freeONLY_relaxed,-5.956838131,-5.967901707,-810.1299858,-811.6346321
EYABEN_FSR_relaxed,-5.87496376,-5.877849102,-704.9956512,-705.3418922
GEXREI_FSR_relaxed,-7.120253563,-7.114567757,-569.620285,-569.1654205
RAFMAN_FSR_relaxed,-6.174520016,-6.167006016,-734.7678819,-733.8737159
OSIXOE_FSR_relaxed,-6.058718204,-6.06287241,-823.9856758,-824.5506477
PITMAI_FSR_relaxed,-7.020521164,-7.024463654,-702.0521164,-702.4463654
ODIVON01_FSR_relaxed,-6.842139244,-6.84226799,-643.1610889,-643.1731911
DORFIA_FSR_relaxed,-5.906654835,-5.910786152,-826.9316769,-827.5100613
ASUBIZ_FSR_relaxed,-6.552920818,-6.565823078,-838.7738647,-840.425354
HACPOR01_FSR_relaxed,-4.842874527,-4.868514538,-309.9439697,-311.5849304
FECDUN_FSR_relaxed,-6.178432941,-6.175361156,-568.4158306,-568.1332264
DAQSOD_FSR_relaxed,-6.186121941,-6.188689232,-247.4448776,-247.5475693
YISJAM_FSR_relaxed,-6.494613647,-6.490310192,-649.4613647,-649.0310192
TMSNAC01_FSR_relaxed,-5.414520741,-5.417910576,-433.1616592,-433.4328461
BASSOF_FSR_relaxed,-7.455046177,-7.46079874,-2385.614777,-2387.455597
BADHIA_FSR_relaxed,-6.481387615,-6.485733509,-1037.022018,-1037.717361
DOQHEX_FSR_relaxed,-6.558385372,-6.567848206,-577.1379128,-577.9706421
SAKLUN_FSR_relaxed,-6.317750931,-6.326064587,-353.7940521,-354.2596169
LUNVUL_FSR_relaxed,-6.594040871,-6.61611414,-580.2755966,-582.2180443
LEXNOT_FSR_relaxed,-6.73706913,-6.743550301,-451.3836317,-451.8178701
LAGVOG_FSR_relaxed,-6.732511044,-6.7320261,-1104.131811,-1104.05228
XEJRIP_FSR_relaxed,-6.77619791,-6.786700249,-1694.049478,-1696.675062
RATVEP_FSR_relaxed,-7.056737423,-7.044113636,-733.900692,-732.5878181
GISNED_freeONLY_relaxed,-6.650466919,-6.6658144,-2886.302643,-2892.963449
FISHOH_FSR_relaxed,-7.184472084,-7.188257694,-445.4372692,-445.671977
AHONUG_FSR_relaxed,-6.60109663,-6.594314098,-712.9184361,-712.1859226
IWENAA_FSR_relaxed,-6.796756744,-6.796699047,-897.1718903,-897.1642742
BUKYIS_FSR_relaxed,-6.638615131,-6.639782429,-331.9307566,-331.9891214
LINSUZ_FSR_relaxed,-6.820389748,-6.822445393,-682.0389748,-682.2445393
HAWWIN_FSR_relaxed,-6.596627712,-6.600296974,-3298.313856,-3300.148487
ZAWVEA_FSR_relaxed,-7.376377106,-7.372540951,-472.0881348,-471.8426208
TEBFAK_FSR_relaxed,-6.857506752,-6.847711563,-1645.80162,-1643.450775
AVATEY01_FSR_relaxed,-6.931631088,-6.927227974,-914.9753036,-914.3940926
JAPZAE_FSR_relaxed,-6.390527725,-6.396574974,-728.5201607,-729.209547
OGECOU_FSR_relaxed,-6.230079651,-6.250216961,-1102.724098,-1106.288402
ANIYUS_FSR_relaxed,-6.325285435,-6.329529285,-366.8665552,-367.1126986
EHUFAP_FSR_relaxed,-7.028338909,-7.040106773,-1054.250836,-1056.016016
AXUBAW_manual_relaxed,-6.314843655,-6.330683708,-1124.042171,-1126.8617
DANFUW_FSR_relaxed,-7.004010201,-7.006772995,-3249.860733,-3251.14267
TARQAF_FSR_relaxed,-6.671571732,-6.700927734,-507.0394516,-509.2705078
KAKBUV_FSR_relaxed,-6.314477921,-6.329195976,-530.4161453,-531.652462
YIWKUN_FSR_relaxed,-5.985854149,-5.987126827,-508.7976027,-508.9057803
QUFNIP_FSR_relaxed,-6.225102425,-6.225559711,-585.1596279,-585.2026129
CUWRAO_FSR_relaxed,-6.575492382,-6.586596489,-447.133482,-447.8885612
INUNUB_FSR_relaxed,-6.835150242,-6.828444004,-642.5041227,-641.8737364
NAPCUF_FSR_relaxed,-5.81964922,-5.815114975,-366.6379008,-366.3522434
VAGXIM_FSR_relaxed,-5.84445858,-5.840744019,-561.0680237,-560.7114258
KEQVOT_FSR_relaxed,-6.801543713,-6.789693356,-680.1543713,-678.9693356
UTIHAH_FSR_relaxed,-6.676108837,-6.680772781,-360.5098772,-360.7617302
TILGEB_FSR_relaxed,-6.38996315,-6.396285534,-996.8342514,-997.8205433
WEDLAV_FSR_relaxed,-6.30977869,-6.327389717,-353.3476067,-354.3338242
IDIFUY_FSR_relaxed,-6.622056961,-6.626066208,-609.2292404,-609.5980911
UCUQEP_FSR_relaxed,-6.917583466,-6.913096905,-456.5605087,-456.2643957
YAKKIG_FSR_relaxed,-6.531079292,-6.529151917,-509.4241848,-509.2738495
FIGXAW_FSR_relaxed,-6.807228565,-6.808441162,-1715.421598,-1715.727173
QIXYIG_FSR_relaxed,-6.673746586,-6.67402029,-493.8572474,-493.8775015
FATJAN_FSR_relaxed,-6.478151798,-6.469521999,-317.4294381,-317.006578
GOWVOF_FSR_relaxed,-6.266573429,-6.267402649,-751.9888115,-752.0883179
EKAWUJ_FSR_relaxed,-6.846698284,-6.852524281,-636.7429404,-637.2847581
XAKGIB_FSR_relaxed,-6.728009224,-6.73005867,-605.5208302,-605.7052803
GAFXIV_FSR_relaxed,-6.734192848,-6.741167545,-592.6089706,-593.222744
SOPLOA_freeONLY_relaxed,-6.894462585,-6.894286633,-1461.626068,-1461.588766
DARYEB_FSR_relaxed,-6.410095215,-6.420169353,-461.5268555,-462.2521935
